Ex ID;Start_time;End_time;Injected_value;CACC_spacing;Leader_speed;Braking_deceleration;Run_status;Impact_status;Collision_state;Collision_time;collider;victim;Collision_pos;Collision_lane;Accel_0_max;Dcel_0_min;Accel_1_max;Dcel_1_min;Accel_2_max;Dcel_2_min;Accel_3_max;Dcel_3_min;Accel_4_max;Dcel_4_min;Accel_5_max;Dcel_5_min;Accel_6_max;Dcel_6_min;Accel_7_max;Dcel_7_min
1095;20.5;26.5;0.5;10;80;7;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.2;-7.11;0.32;-7.19;0.38;-7.24;0.41;-7.26;0.43;-7.23;;;;
1096;20.5;26.5;0.5;5;100;7;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.25;-7.12;0.39;-7.2;0.47;-7.25;0.51;-7.27;0.54;-7.25;;;;
1097;20.5;26.5;0.5;8;100;7;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.25;-7.12;0.39;-7.2;0.47;-7.25;0.51;-7.27;0.54;-7.25;;;;
1098;20.5;26.5;0.5;10;100;7;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.25;-7.12;0.39;-7.2;0.47;-7.25;0.51;-7.27;0.54;-7.25;;;;
1099;20.5;26.5;0.5;5;80;8;Successful;Effective;No;No;No;No;No;No;0.0;-7.99;0.2;-8.13;0.32;-8.21;0.38;-8.26;0.41;-8.28;0.43;-8.25;;;;
1100;20.5;26.5;0.5;8;80;8;Successful;Effective;No;No;No;No;No;No;0.0;-7.99;0.2;-8.13;0.32;-8.21;0.38;-8.26;0.41;-8.28;0.43;-8.25;;;;
1101;20.5;26.5;0.5;10;80;8;Successful;Effective;No;No;No;No;No;No;0.0;-7.99;0.2;-8.13;0.32;-8.21;0.38;-8.26;0.41;-8.28;0.43;-8.25;;;;
1102;20.5;26.5;0.5;5;100;8;Successful;Effective;No;No;No;No;No;No;0.0;-8.0;0.25;-8.13;0.39;-8.22;0.47;-8.28;0.51;-8.3;0.54;-8.27;;;;
1103;20.5;26.5;0.5;8;100;8;Successful;Effective;No;No;No;No;No;No;0.0;-8.0;0.25;-8.13;0.39;-8.22;0.47;-8.28;0.51;-8.3;0.54;-8.27;;;;
1104;20.5;26.5;0.5;10;100;8;Successful;Effective;No;No;No;No;No;No;0.0;-8.0;0.25;-8.13;0.39;-8.22;0.47;-8.28;0.51;-8.3;0.54;-8.27;;;;
1105;20.6;26.6;0.5;5;80;5;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.2;-5.08;0.32;-5.15;0.38;-5.19;0.41;-5.2;0.43;-5.19;;;;
1106;20.6;26.6;0.5;8;80;5;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.2;-5.08;0.32;-5.15;0.38;-5.19;0.41;-5.2;0.43;-5.19;;;;
1107;20.6;26.6;0.5;10;80;5;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.2;-5.08;0.32;-5.15;0.38;-5.19;0.41;-5.2;0.43;-5.19;;;;
1108;20.6;26.6;0.5;5;100;5;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.25;-5.09;0.39;-5.16;0.47;-5.2;0.51;-5.22;0.54;-5.21;;;;
1109;20.6;26.6;0.5;8;100;5;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.25;-5.09;0.39;-5.16;0.47;-5.2;0.51;-5.22;0.54;-5.21;;;;
1110;20.6;26.6;0.5;10;100;5;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.25;-5.09;0.39;-5.16;0.47;-5.2;0.51;-5.22;0.54;-5.21;;;;
1111;20.6;26.6;0.5;5;80;6;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.2;-6.1;0.32;-6.17;0.38;-6.21;0.41;-6.23;0.43;-6.21;;;;
1112;20.6;26.6;0.5;8;80;6;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.2;-6.1;0.32;-6.17;0.38;-6.21;0.41;-6.23;0.43;-6.21;;;;
1113;20.6;26.6;0.5;10;80;6;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.2;-6.1;0.32;-6.17;0.38;-6.21;0.41;-6.23;0.43;-6.21;;;;
1114;20.6;26.6;0.5;5;100;6;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.1;0.39;-6.18;0.47;-6.22;0.51;-6.25;0.54;-6.23;;;;
1115;20.6;26.6;0.5;8;100;6;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.1;0.39;-6.18;0.47;-6.22;0.51;-6.25;0.54;-6.23;;;;
1116;20.6;26.6;0.5;10;100;6;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.1;0.39;-6.18;0.47;-6.22;0.51;-6.25;0.54;-6.23;;;;
1117;20.6;26.6;0.5;5;80;7;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.2;-7.11;0.32;-7.19;0.38;-7.24;0.41;-7.26;0.43;-7.23;;;;
1118;20.6;26.6;0.5;8;80;7;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.2;-7.11;0.32;-7.19;0.38;-7.24;0.41;-7.26;0.43;-7.23;;;;
1119;20.6;26.6;0.5;10;80;7;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.2;-7.11;0.32;-7.19;0.38;-7.24;0.41;-7.26;0.43;-7.23;;;;
1120;20.6;26.6;0.5;5;100;7;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.25;-7.12;0.39;-7.2;0.47;-7.25;0.51;-7.27;0.54;-7.25;;;;
1121;20.6;26.6;0.5;8;100;7;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.25;-7.12;0.39;-7.2;0.47;-7.25;0.51;-7.27;0.54;-7.25;;;;
1122;20.6;26.6;0.5;10;100;7;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.25;-7.12;0.39;-7.2;0.47;-7.25;0.51;-7.27;0.54;-7.25;;;;
1123;20.6;26.6;0.5;5;80;8;Successful;Effective;No;No;No;No;No;No;0.0;-7.99;0.2;-8.13;0.32;-8.21;0.38;-8.26;0.41;-8.28;0.43;-8.25;;;;
1124;20.6;26.6;0.5;8;80;8;Successful;Effective;No;No;No;No;No;No;0.0;-7.99;0.2;-8.13;0.32;-8.21;0.38;-8.26;0.41;-8.28;0.43;-8.25;;;;
1125;20.6;26.6;0.5;10;80;8;Successful;Effective;No;No;No;No;No;No;0.0;-7.99;0.2;-8.13;0.32;-8.21;0.38;-8.26;0.41;-8.28;0.43;-8.25;;;;
1126;20.6;26.6;0.5;5;100;8;Successful;Effective;No;No;No;No;No;No;0.0;-8.0;0.25;-8.13;0.39;-8.22;0.47;-8.28;0.51;-8.3;0.54;-8.27;;;;
1127;20.6;26.6;0.5;8;100;8;Successful;Effective;No;No;No;No;No;No;0.0;-8.0;0.25;-8.13;0.39;-8.22;0.47;-8.28;0.51;-8.3;0.54;-8.27;;;;
1128;20.6;26.6;0.5;10;100;8;Successful;Effective;No;No;No;No;No;No;0.0;-8.0;0.25;-8.13;0.39;-8.22;0.47;-8.28;0.51;-8.3;0.54;-8.27;;;;
1129;20.7;26.7;0.5;5;80;5;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.2;-5.08;0.32;-5.15;0.38;-5.19;0.41;-5.2;0.43;-5.19;;;;
1130;20.7;26.7;0.5;8;80;5;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.2;-5.08;0.32;-5.15;0.38;-5.19;0.41;-5.2;0.43;-5.19;;;;
1131;20.7;26.7;0.5;10;80;5;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.2;-5.08;0.32;-5.15;0.38;-5.19;0.41;-5.2;0.43;-5.19;;;;
1132;20.7;26.7;0.5;5;100;5;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.25;-5.09;0.39;-5.16;0.47;-5.2;0.51;-5.22;0.54;-5.21;;;;
1133;20.7;26.7;0.5;8;100;5;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.25;-5.09;0.39;-5.16;0.47;-5.2;0.51;-5.22;0.54;-5.21;;;;
1134;20.7;26.7;0.5;10;100;5;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.25;-5.09;0.39;-5.16;0.47;-5.2;0.51;-5.22;0.54;-5.21;;;;
1135;20.7;26.7;0.5;5;80;6;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.2;-6.1;0.32;-6.17;0.38;-6.21;0.41;-6.23;0.43;-6.21;;;;
1136;20.7;26.7;0.5;8;80;6;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.2;-6.1;0.32;-6.17;0.38;-6.21;0.41;-6.23;0.43;-6.21;;;;
1137;20.7;26.7;0.5;10;80;6;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.2;-6.1;0.32;-6.17;0.38;-6.21;0.41;-6.23;0.43;-6.21;;;;
1138;20.7;26.7;0.5;5;100;6;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.1;0.39;-6.18;0.47;-6.22;0.51;-6.25;0.54;-6.23;;;;
1139;20.7;26.7;0.5;8;100;6;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.1;0.39;-6.18;0.47;-6.22;0.51;-6.25;0.54;-6.23;;;;
1140;20.7;26.7;0.5;10;100;6;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.1;0.39;-6.18;0.47;-6.22;0.51;-6.25;0.54;-6.23;;;;
1141;20.7;26.7;0.5;5;80;7;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.2;-7.11;0.32;-7.19;0.38;-7.24;0.41;-7.26;0.43;-7.23;;;;
1142;20.7;26.7;0.5;8;80;7;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.2;-7.11;0.32;-7.19;0.38;-7.24;0.41;-7.26;0.43;-7.23;;;;
1143;20.7;26.7;0.5;10;80;7;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.2;-7.11;0.32;-7.19;0.38;-7.24;0.41;-7.26;0.43;-7.23;;;;
1144;20.7;26.7;0.5;5;100;7;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.25;-7.12;0.39;-7.2;0.47;-7.25;0.51;-7.27;0.54;-7.25;;;;
1145;20.7;26.7;0.5;8;100;7;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.25;-7.12;0.39;-7.2;0.47;-7.25;0.51;-7.27;0.54;-7.25;;;;
1146;20.7;26.7;0.5;10;100;7;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.25;-7.12;0.39;-7.2;0.47;-7.25;0.51;-7.27;0.54;-7.25;;;;
1147;20.7;26.7;0.5;5;80;8;Successful;Effective;No;No;No;No;No;No;0.0;-7.99;0.2;-8.13;0.32;-8.21;0.38;-8.26;0.41;-8.28;0.43;-8.25;;;;
1148;20.7;26.7;0.5;8;80;8;Successful;Effective;No;No;No;No;No;No;0.0;-7.99;0.2;-8.13;0.32;-8.21;0.38;-8.26;0.41;-8.28;0.43;-8.25;;;;
1149;20.7;26.7;0.5;10;80;8;Successful;Effective;No;No;No;No;No;No;0.0;-7.99;0.2;-8.13;0.32;-8.21;0.38;-8.26;0.41;-8.28;0.43;-8.25;;;;
1150;20.7;26.7;0.5;5;100;8;Successful;Effective;No;No;No;No;No;No;0.0;-8.0;0.25;-8.13;0.39;-8.22;0.47;-8.28;0.51;-8.3;0.54;-8.27;;;;
1151;20.7;26.7;0.5;8;100;8;Successful;Effective;No;No;No;No;No;No;0.0;-8.0;0.25;-8.13;0.39;-8.22;0.47;-8.28;0.51;-8.3;0.54;-8.27;;;;
1152;20.7;26.7;0.5;10;100;8;Successful;Effective;No;No;No;No;No;No;0.0;-8.0;0.25;-8.13;0.39;-8.22;0.47;-8.28;0.51;-8.3;0.54;-8.27;;;;
1153;20.8;26.8;0.5;5;80;5;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.2;-5.08;0.32;-5.15;0.38;-5.19;0.41;-5.2;0.43;-5.19;;;;
1154;20.8;26.8;0.5;8;80;5;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.2;-5.08;0.32;-5.15;0.38;-5.19;0.41;-5.2;0.43;-5.19;;;;
1155;20.8;26.8;0.5;10;80;5;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.2;-5.08;0.32;-5.15;0.38;-5.19;0.41;-5.2;0.43;-5.19;;;;
1156;20.8;26.8;0.5;5;100;5;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.25;-5.09;0.39;-5.16;0.47;-5.2;0.51;-5.22;0.54;-5.21;;;;
1157;20.8;26.8;0.5;8;100;5;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.25;-5.09;0.39;-5.16;0.47;-5.2;0.51;-5.22;0.54;-5.21;;;;
1158;20.8;26.8;0.5;10;100;5;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.25;-5.09;0.39;-5.16;0.47;-5.2;0.51;-5.22;0.54;-5.21;;;;
1159;20.8;26.8;0.5;5;80;6;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.2;-6.1;0.32;-6.17;0.38;-6.21;0.41;-6.23;0.43;-6.21;;;;
1160;20.8;26.8;0.5;8;80;6;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.2;-6.1;0.32;-6.17;0.38;-6.21;0.41;-6.23;0.43;-6.21;;;;
1161;20.8;26.8;0.5;10;80;6;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.2;-6.1;0.32;-6.17;0.38;-6.21;0.41;-6.23;0.43;-6.21;;;;
1162;20.8;26.8;0.5;5;100;6;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.1;0.39;-6.18;0.47;-6.22;0.51;-6.25;0.54;-6.23;;;;
1163;20.8;26.8;0.5;8;100;6;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.1;0.39;-6.18;0.47;-6.22;0.51;-6.25;0.54;-6.23;;;;
1164;20.8;26.8;0.5;10;100;6;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.1;0.39;-6.18;0.47;-6.22;0.51;-6.25;0.54;-6.23;;;;
1165;20.8;26.8;0.5;5;80;7;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.2;-7.11;0.32;-7.19;0.38;-7.24;0.41;-7.26;0.43;-7.23;;;;
1166;20.8;26.8;0.5;8;80;7;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.2;-7.11;0.32;-7.19;0.38;-7.24;0.41;-7.26;0.43;-7.23;;;;
1167;20.8;26.8;0.5;10;80;7;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.2;-7.11;0.32;-7.19;0.38;-7.24;0.41;-7.26;0.43;-7.23;;;;
1168;20.8;26.8;0.5;5;100;7;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.25;-7.12;0.39;-7.2;0.47;-7.25;0.51;-7.27;0.54;-7.25;;;;
1169;20.8;26.8;0.5;8;100;7;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.25;-7.12;0.39;-7.2;0.47;-7.25;0.51;-7.27;0.54;-7.25;;;;
1170;20.8;26.8;0.5;10;100;7;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.25;-7.12;0.39;-7.2;0.47;-7.25;0.51;-7.27;0.54;-7.25;;;;
1171;20.8;26.8;0.5;5;80;8;Successful;Effective;No;No;No;No;No;No;0.0;-7.99;0.2;-8.13;0.32;-8.21;0.38;-8.26;0.41;-8.28;0.43;-8.25;;;;
1172;20.8;26.8;0.5;8;80;8;Successful;Effective;No;No;No;No;No;No;0.0;-7.99;0.2;-8.13;0.32;-8.21;0.38;-8.26;0.41;-8.28;0.43;-8.25;;;;
1173;20.8;26.8;0.5;10;80;8;Successful;Effective;No;No;No;No;No;No;0.0;-7.99;0.2;-8.13;0.32;-8.21;0.38;-8.26;0.41;-8.28;0.43;-8.25;;;;
1174;20.8;26.8;0.5;5;100;8;Successful;Effective;No;No;No;No;No;No;0.0;-8.0;0.25;-8.13;0.39;-8.22;0.47;-8.28;0.51;-8.3;0.54;-8.27;;;;
1175;20.8;26.8;0.5;8;100;8;Successful;Effective;No;No;No;No;No;No;0.0;-8.0;0.25;-8.13;0.39;-8.22;0.47;-8.28;0.51;-8.3;0.54;-8.27;;;;
1176;20.8;26.8;0.5;10;100;8;Successful;Effective;No;No;No;No;No;No;0.0;-8.0;0.25;-8.13;0.39;-8.22;0.47;-8.28;0.51;-8.3;0.54;-8.27;;;;
1177;20.9;26.9;0.5;5;80;5;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.2;-5.08;0.32;-5.15;0.38;-5.19;0.41;-5.2;0.43;-5.19;;;;
1178;20.9;26.9;0.5;8;80;5;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.2;-5.08;0.32;-5.15;0.38;-5.19;0.41;-5.2;0.43;-5.19;;;;
1179;20.9;26.9;0.5;10;80;5;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.2;-5.08;0.32;-5.15;0.38;-5.19;0.41;-5.2;0.43;-5.19;;;;
1180;20.9;26.9;0.5;5;100;5;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.25;-5.09;0.39;-5.16;0.47;-5.2;0.51;-5.22;0.54;-5.21;;;;
1181;20.9;26.9;0.5;8;100;5;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.25;-5.09;0.39;-5.16;0.47;-5.2;0.51;-5.22;0.54;-5.21;;;;
1182;20.9;26.9;0.5;10;100;5;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.25;-5.09;0.39;-5.16;0.47;-5.2;0.51;-5.22;0.54;-5.21;;;;
1183;20.9;26.9;0.5;5;80;6;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.2;-6.1;0.32;-6.17;0.38;-6.21;0.41;-6.23;0.43;-6.21;;;;
1184;20.9;26.9;0.5;8;80;6;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.2;-6.1;0.32;-6.17;0.38;-6.21;0.41;-6.23;0.43;-6.21;;;;
1185;20.9;26.9;0.5;10;80;6;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.2;-6.1;0.32;-6.17;0.38;-6.21;0.41;-6.23;0.43;-6.21;;;;
1186;20.9;26.9;0.5;5;100;6;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.1;0.39;-6.18;0.47;-6.22;0.51;-6.25;0.54;-6.23;;;;
1187;20.9;26.9;0.5;8;100;6;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.1;0.39;-6.18;0.47;-6.22;0.51;-6.25;0.54;-6.23;;;;
1188;20.9;26.9;0.5;10;100;6;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.1;0.39;-6.18;0.47;-6.22;0.51;-6.25;0.54;-6.23;;;;
1189;20.9;26.9;0.5;5;80;7;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.2;-7.11;0.32;-7.19;0.38;-7.24;0.41;-7.26;0.43;-7.23;;;;
1190;20.9;26.9;0.5;8;80;7;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.2;-7.11;0.32;-7.19;0.38;-7.24;0.41;-7.26;0.43;-7.23;;;;
1191;20.9;26.9;0.5;10;80;7;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.2;-7.11;0.32;-7.19;0.38;-7.24;0.41;-7.26;0.43;-7.23;;;;
1192;20.9;26.9;0.5;5;100;7;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.25;-7.12;0.39;-7.2;0.47;-7.25;0.51;-7.27;0.54;-7.25;;;;
1193;20.9;26.9;0.5;8;100;7;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.25;-7.12;0.39;-7.2;0.47;-7.25;0.51;-7.27;0.54;-7.25;;;;
1194;20.9;26.9;0.5;10;100;7;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.25;-7.12;0.39;-7.2;0.47;-7.25;0.51;-7.27;0.54;-7.25;;;;
1195;20.9;26.9;0.5;5;80;8;Successful;Effective;No;No;No;No;No;No;0.0;-7.99;0.2;-8.13;0.32;-8.21;0.38;-8.26;0.41;-8.28;0.43;-8.25;;;;
1196;20.9;26.9;0.5;8;80;8;Successful;Effective;No;No;No;No;No;No;0.0;-7.99;0.2;-8.13;0.32;-8.21;0.38;-8.26;0.41;-8.28;0.43;-8.25;;;;
1197;20.9;26.9;0.5;10;80;8;Successful;Effective;No;No;No;No;No;No;0.0;-7.99;0.2;-8.13;0.32;-8.21;0.38;-8.26;0.41;-8.28;0.43;-8.25;;;;
1198;20.9;26.9;0.5;5;100;8;Successful;Effective;No;No;No;No;No;No;0.0;-8.0;0.25;-8.13;0.39;-8.22;0.47;-8.28;0.51;-8.3;0.54;-8.27;;;;
1199;20.9;26.9;0.5;8;100;8;Successful;Effective;No;No;No;No;No;No;0.0;-8.0;0.25;-8.13;0.39;-8.22;0.47;-8.28;0.51;-8.3;0.54;-8.27;;;;
1200;20.9;26.9;0.5;10;100;8;Successful;Effective;No;No;No;No;No;No;0.0;-8.0;0.25;-8.13;0.39;-8.22;0.47;-8.28;0.51;-8.3;0.54;-8.27;;;;
1201;21.0;27.0;0.5;5;80;5;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.2;-5.08;0.32;-5.15;0.38;-5.19;0.41;-5.2;0.43;-5.19;;;;
1202;21.0;27.0;0.5;8;80;5;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.2;-5.08;0.32;-5.15;0.38;-5.19;0.41;-5.2;0.43;-5.19;;;;
1203;21.0;27.0;0.5;10;80;5;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.2;-5.08;0.32;-5.15;0.38;-5.19;0.41;-5.2;0.43;-5.19;;;;
1204;21.0;27.0;0.5;5;100;5;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.25;-5.09;0.39;-5.16;0.47;-5.2;0.51;-5.22;0.54;-5.21;;;;
1205;21.0;27.0;0.5;8;100;5;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.25;-5.09;0.39;-5.16;0.47;-5.2;0.51;-5.22;0.54;-5.21;;;;
1206;21.0;27.0;0.5;10;100;5;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.25;-5.09;0.39;-5.16;0.47;-5.2;0.51;-5.22;0.54;-5.21;;;;
1207;21.0;27.0;0.5;5;80;6;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.2;-6.1;0.32;-6.17;0.38;-6.21;0.41;-6.23;0.43;-6.21;;;;
1208;21.0;27.0;0.5;8;80;6;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.2;-6.1;0.32;-6.17;0.38;-6.21;0.41;-6.23;0.43;-6.21;;;;
1209;21.0;27.0;0.5;10;80;6;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.2;-6.1;0.32;-6.17;0.38;-6.21;0.41;-6.23;0.43;-6.21;;;;
1210;21.0;27.0;0.5;5;100;6;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.1;0.39;-6.18;0.47;-6.22;0.51;-6.25;0.54;-6.23;;;;
1211;21.0;27.0;0.5;8;100;6;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.1;0.39;-6.18;0.47;-6.22;0.51;-6.25;0.54;-6.23;;;;
1212;21.0;27.0;0.5;10;100;6;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.1;0.39;-6.18;0.47;-6.22;0.51;-6.25;0.54;-6.23;;;;
1213;21.0;27.0;0.5;5;80;7;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.2;-7.11;0.32;-7.19;0.38;-7.24;0.41;-7.26;0.43;-7.23;;;;
1214;21.0;27.0;0.5;8;80;7;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.2;-7.11;0.32;-7.19;0.38;-7.24;0.41;-7.26;0.43;-7.23;;;;
1215;21.0;27.0;0.5;10;80;7;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.2;-7.11;0.32;-7.19;0.38;-7.24;0.41;-7.26;0.43;-7.23;;;;
1216;21.0;27.0;0.5;5;100;7;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.25;-7.12;0.39;-7.2;0.47;-7.25;0.51;-7.27;0.54;-7.25;;;;
1217;21.0;27.0;0.5;8;100;7;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.25;-7.12;0.39;-7.2;0.47;-7.25;0.51;-7.27;0.54;-7.25;;;;
1218;21.0;27.0;0.5;10;100;7;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.25;-7.12;0.39;-7.2;0.47;-7.25;0.51;-7.27;0.54;-7.25;;;;
1219;21.0;27.0;0.5;5;80;8;Successful;Effective;No;No;No;No;No;No;0.0;-7.99;0.2;-8.13;0.32;-8.21;0.38;-8.26;0.41;-8.28;0.43;-8.25;;;;
1220;21.0;27.0;0.5;8;80;8;Successful;Effective;No;No;No;No;No;No;0.0;-7.99;0.2;-8.13;0.32;-8.21;0.38;-8.26;0.41;-8.28;0.43;-8.25;;;;
1221;21.0;27.0;0.5;10;80;8;Successful;Effective;No;No;No;No;No;No;0.0;-7.99;0.2;-8.13;0.32;-8.21;0.38;-8.26;0.41;-8.28;0.43;-8.25;;;;
1222;21.0;27.0;0.5;5;100;8;Successful;Effective;No;No;No;No;No;No;0.0;-8.0;0.25;-8.13;0.39;-8.22;0.47;-8.28;0.51;-8.3;0.54;-8.27;;;;
1223;21.0;27.0;0.5;8;100;8;Successful;Effective;No;No;No;No;No;No;0.0;-8.0;0.25;-8.13;0.39;-8.22;0.47;-8.28;0.51;-8.3;0.54;-8.27;;;;
1224;21.0;27.0;0.5;10;100;8;Successful;Effective;No;No;No;No;No;No;0.0;-8.0;0.25;-8.13;0.39;-8.22;0.47;-8.28;0.51;-8.3;0.54;-8.27;;;;
1225;21.1;27.1;0.5;5;80;5;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.2;-5.08;0.32;-5.15;0.38;-5.19;0.41;-5.2;0.43;-5.19;;;;
1226;21.1;27.1;0.5;8;80;5;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.2;-5.08;0.32;-5.15;0.38;-5.19;0.41;-5.2;0.43;-5.19;;;;
1227;21.1;27.1;0.5;10;80;5;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.2;-5.08;0.32;-5.15;0.38;-5.19;0.41;-5.2;0.43;-5.19;;;;
1228;21.1;27.1;0.5;5;100;5;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.25;-5.09;0.39;-5.16;0.47;-5.2;0.51;-5.22;0.54;-5.21;;;;
1229;21.1;27.1;0.5;8;100;5;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.25;-5.09;0.39;-5.16;0.47;-5.2;0.51;-5.22;0.54;-5.21;;;;
1230;21.1;27.1;0.5;10;100;5;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.25;-5.09;0.39;-5.16;0.47;-5.2;0.51;-5.22;0.54;-5.21;;;;
1231;21.1;27.1;0.5;5;80;6;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.2;-6.1;0.32;-6.17;0.38;-6.21;0.41;-6.23;0.43;-6.21;;;;
1232;21.1;27.1;0.5;8;80;6;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.2;-6.1;0.32;-6.17;0.38;-6.21;0.41;-6.23;0.43;-6.21;;;;
1233;21.1;27.1;0.5;10;80;6;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.2;-6.1;0.32;-6.17;0.38;-6.21;0.41;-6.23;0.43;-6.21;;;;
